Entity,Code,Day,Weekly_case_growth
Africa,,5/28/2020,21.63634874
Africa,,5/29/2020,24.48037862
Africa,,5/30/2020,29.01503014
Africa,,5/31/2020,29.28552929
Africa,,6/1/2020,33.25204732
Africa,,6/2/2020,34.10470275
Africa,,6/3/2020,28.27370851
Africa,,6/4/2020,34.65930142
Africa,,6/5/2020,31.25594069
Africa,,6/6/2020,23.89710231
Africa,,6/7/2020,23.03531567
Africa,,6/8/2020,19.78367157
Africa,,6/9/2020,20.26519162
Africa,,6/10/2020,24.1003387
Africa,,6/11/2020,18.05197729
Africa,,6/12/2020,16.05233302
Africa,,6/13/2020,18.33086726
Africa,,6/14/2020,20.98578772
Africa,,6/15/2020,25.38422949
Africa,,6/16/2020,23.51620783
Africa,,6/17/2020,24.3347548
Africa,,6/18/2020,25.36020002
Africa,,6/19/2020,26.70091728
Africa,,6/20/2020,29.36490329
Africa,,6/21/2020,24.61884529
Africa,,6/22/2020,16.73153166
Africa,,6/23/2020,16.92055517
Africa,,6/24/2020,17.04079708
Africa,,6/25/2020,21.60229866
Africa,,6/26/2020,20.98532357
Africa,,6/27/2020,16.38214614
Africa,,6/28/2020,17.02922028
Africa,,6/29/2020,21.38939956
Africa,,6/30/2020,22.63805925
Africa,,7/1/2020,20.65787546
Africa,,7/2/2020,17.57707169
Africa,,7/3/2020,19.64394751
Africa,,7/4/2020,22.43238537
Africa,,7/5/2020,24.43313647
Africa,,7/6/2020,24.57036514
Africa,,7/7/2020,27.87897614
Africa,,7/8/2020,26.79692528
Africa,,7/9/2020,29.36802535
Africa,,7/10/2020,26.97166965
Africa,,7/11/2020,26.11354858
Africa,,7/12/2020,25.35014302
Africa,,7/13/2020,24.32850122
Africa,,7/14/2020,14.29890106
Africa,,7/15/2020,15.84239963
Africa,,7/16/2020,11.65257916
Africa,,7/17/2020,10.79977848
Africa,,7/18/2020,7.793413381
Africa,,7/19/2020,6.583106543
Africa,,7/20/2020,4.051478388
Africa,,7/21/2020,6.254197377
Africa,,7/22/2020,4.625572513
Africa,,7/23/2020,1.95765507
Africa,,7/24/2020,2.501471217
Africa,,7/25/2020,1.641085901
Africa,,7/26/2020,-0.047578644
Africa,,7/27/2020,-1.283041709
Africa,,7/28/2020,-1.124089927
Africa,,7/29/2020,-3.90350288
Africa,,7/30/2020,-3.231684313
Africa,,7/31/2020,-7.631144318
Africa,,8/1/2020,-7.97396386
Africa,,8/2/2020,-12.21528477
Africa,,8/3/2020,-12.8075837
Africa,,8/4/2020,-15.45009508
Africa,,8/5/2020,-15.94401914
Africa,,8/6/2020,-17.75899397
Africa,,8/7/2020,-20.27808288
Africa,,8/8/2020,-21.76722654
Africa,,8/9/2020,-18.18707637
Africa,,8/10/2020,-17.8302105
Africa,,8/11/2020,-16.95648429
Africa,,8/12/2020,-21.09701339
Africa,,8/13/2020,-22.61558945
Africa,,8/14/2020,-19.07060696
Africa,,8/15/2020,-19.28859754
Africa,,8/16/2020,-21.5926916
Africa,,8/17/2020,-20.36597038
Africa,,8/18/2020,-17.63221279
Africa,,8/19/2020,-9.356906406
Africa,,8/20/2020,-4.426370533
Africa,,8/21/2020,-6.23160673
Africa,,8/22/2020,-5.057098471
Africa,,8/23/2020,-3.110779245
Africa,,8/24/2020,-4.672011765
Africa,,8/25/2020,-7.208316427
Africa,,8/26/2020,-12.07632335
Africa,,8/27/2020,-15.13651365
Africa,,8/28/2020,-15.46591981
Africa,,8/29/2020,-16.7501543
Africa,,8/30/2020,-16.52731529
Africa,,8/31/2020,-15.90298895
Africa,,9/1/2020,-15.097782
Africa,,9/2/2020,-12.62270344
Africa,,9/3/2020,-11.03700966
Africa,,9/4/2020,-7.052477357
Africa,,9/5/2020,-5.432664954
Africa,,9/6/2020,-5.555265221
Africa,,9/7/2020,-4.245599182
Africa,,9/8/2020,-2.662143923
Africa,,9/9/2020,-3.163779443
Africa,,9/10/2020,-1.203056414
Africa,,9/11/2020,-1.828831411
Africa,,9/12/2020,-0.045578851
Africa,,9/13/2020,-0.859524864
Africa,,9/14/2020,-1.713117321
Africa,,9/15/2020,-4.67988834
Africa,,9/16/2020,-5.756572899
Africa,,9/17/2020,-5.263927742
Africa,,9/18/2020,-6.429835605
Africa,,9/19/2020,-4.058367533
Africa,,9/20/2020,0.969302326
Africa,,9/21/2020,1.085143468
Africa,,9/22/2020,3.761197458
Africa,,9/23/2020,8.519479506
Africa,,9/24/2020,6.548423206
Africa,,9/25/2020,7.292865082
Africa,,9/26/2020,0.201520913
Africa,,9/27/2020,-2.9758066
Africa,,9/28/2020,-3.261272619
Africa,,9/29/2020,-2.512497925
Africa,,9/30/2020,-5.522597347
Africa,,10/1/2020,-6.482873549
Africa,,10/2/2020,-4.570815841
Africa,,10/3/2020,4.215838804
Africa,,10/4/2020,3.777347311
Africa,,10/5/2020,2.899745098
Africa,,10/6/2020,-0.130565595
Africa,,10/7/2020,4.439243445
Africa,,10/8/2020,13.37839932
Africa,,10/9/2020,10.90690942
Africa,,10/10/2020,14.58454704
Africa,,10/11/2020,16.80483118
Africa,,10/12/2020,21.06723785
Africa,,10/13/2020,25.50305051
Africa,,10/14/2020,22.43882887
Africa,,10/15/2020,11.74681814
Africa,,10/16/2020,15.97836353
Africa,,10/17/2020,8.466928296
Africa,,10/18/2020,5.731027135
Africa,,10/19/2020,9.670620452
Africa,,10/20/2020,10.55436456
Africa,,10/21/2020,7.434191926
Africa,,10/22/2020,13.2118451
Africa,,10/23/2020,9.271542789
Africa,,10/24/2020,4.410558388
Africa,,10/25/2020,6.9555167
Africa,,10/26/2020,2.697546537
Africa,,10/27/2020,-1.563588196
Africa,,10/28/2020,1.810274381
Africa,,10/29/2020,-0.602271346
Africa,,10/30/2020,4.022926208
Africa,,10/31/2020,6.771980527
Africa,,11/1/2020,7.10446107
Africa,,11/2/2020,1.319491873
Africa,,11/3/2020,5.987459076
Africa,,11/4/2020,6.796724077
Africa,,11/5/2020,12.52190688
Africa,,11/6/2020,5.436948848
Africa,,11/7/2020,11.53916905
Africa,,11/8/2020,12.65328297
Africa,,11/9/2020,19.16657679
Africa,,11/10/2020,18.70680628
Africa,,11/11/2020,15.52571909
Africa,,11/12/2020,9.965710422
Africa,,11/13/2020,16.17270986
Africa,,11/14/2020,9.662143059
Africa,,11/15/2020,6.97209783
Africa,,11/16/2020,6.996029097
Africa,,11/17/2020,3.947426454
Africa,,11/18/2020,5.384276105
Africa,,11/19/2020,2.907398054
Africa,,11/20/2020,0.792249777
Africa,,11/21/2020,1.048447739
Africa,,11/22/2020,1.194693115
Africa,,11/23/2020,-0.559332607
Africa,,11/24/2020,-0.624787848
Africa,,11/25/2020,-2.640913229
Africa,,11/26/2020,-0.734054585
Africa,,11/27/2020,-1.51612665
Africa,,11/28/2020,-0.725022856
Africa,,11/29/2020,-0.635375232
Africa,,11/30/2020,-0.105265396
Africa,,12/1/2020,-1.493333903
Africa,,12/2/2020,1.054283227
Africa,,12/3/2020,2.977278101
Africa,,12/4/2020,4.721246143
Africa,,12/5/2020,6.074916474
Africa,,12/6/2020,6.162731116
Africa,,12/7/2020,6.150145292
Africa,,12/8/2020,10.68765983
Africa,,12/9/2020,11.80474317
Africa,,12/10/2020,13.3130845
Africa,,12/11/2020,12.18504159
Africa,,12/12/2020,14.16961951
Africa,,12/13/2020,16.49388129
Africa,,12/14/2020,16.86103061
Africa,,12/15/2020,18.73672257
Africa,,12/16/2020,17.10739085
Africa,,12/17/2020,14.66982305
Africa,,12/18/2020,13.73857854
Africa,,12/19/2020,13.0529741
Africa,,12/20/2020,12.26305977
Africa,,12/21/2020,16.28597416
Africa,,12/22/2020,13.37334894
Africa,,12/23/2020,15.34743939
Africa,,12/24/2020,19.32459896
Africa,,12/25/2020,24.27923161
Africa,,12/26/2020,21.33432404
Africa,,12/27/2020,19.46962532
Africa,,12/28/2020,13.49522587
Africa,,12/29/2020,11.96093261
Africa,,12/30/2020,11.85198225
Africa,,12/31/2020,8.778425538
Africa,,1/1/2021,5.482191586
Africa,,1/2/2021,6.391331253
Africa,,1/3/2021,8.354303293
Africa,,1/4/2021,13.73893935
Africa,,1/5/2021,17.99835015
Africa,,1/6/2021,17.62517234
Africa,,1/7/2021,19.10066466
Africa,,1/8/2021,23.06050431
Africa,,1/9/2021,29.29347398
Africa,,1/10/2021,32.45981872
Africa,,1/11/2021,31.04439732
Africa,,1/12/2021,25.80176372
Africa,,1/13/2021,21.35658355
Africa,,1/14/2021,17.20706677
Africa,,1/15/2021,9.667271327
Africa,,1/16/2021,-0.121371166
Africa,,1/17/2021,-6.687532509
Africa,,1/18/2021,-11.65175592
Africa,,1/19/2021,-12.56311971
Africa,,1/20/2021,-14.36717989
Africa,,1/21/2021,-16.74240241
Africa,,1/22/2021,-17.3397019
Africa,,1/23/2021,-14.54095038
Africa,,1/24/2021,-15.57102903
Africa,,1/25/2021,-16.10883722
Africa,,1/26/2021,-17.37587765
Africa,,1/27/2021,-18.83520547
Africa,,1/28/2021,-19.85782748
Africa,,1/29/2021,-21.30106796
Africa,,1/30/2021,-26.37473647
Africa,,1/31/2021,-26.1583995
Africa,,2/1/2021,-25.99079534
Africa,,2/2/2021,-26.12142797
Africa,,2/3/2021,-26.00512716
Africa,,2/4/2021,-25.38287256
Africa,,2/5/2021,-24.07593173
Africa,,2/6/2021,-21.9471455
Africa,,2/7/2021,-22.42399951
Africa,,2/8/2021,-20.99847319
Africa,,2/9/2021,-21.39700758
Africa,,2/10/2021,-19.79075551
Africa,,2/11/2021,-20.8149309
Africa,,2/12/2021,-20.2277294
Africa,,2/13/2021,-19.45123815
Africa,,2/14/2021,-17.61754302
Africa,,2/15/2021,-18.07118555
Africa,,2/16/2021,-16.48692061
Africa,,2/17/2021,-15.25039559
Africa,,2/18/2021,-8.587846348
Africa,,2/19/2021,-9.839780086
Africa,,2/20/2021,-8.633409242
Africa,,2/21/2021,-8.062668098
Africa,,2/22/2021,-7.422014178
Africa,,2/23/2021,-8.74745532
Africa,,2/24/2021,-10.08099107
Africa,,2/25/2021,-14.3140077
Africa,,2/26/2021,-11.03357657
Africa,,2/27/2021,-11.71186375
Africa,,2/28/2021,-10.91856011
Africa,,3/1/2021,-10.12713664
Africa,,3/2/2021,-7.357832067
Africa,,3/3/2021,-4.50215357
Africa,,3/4/2021,-2.119015146
Africa,,3/5/2021,-5.870459857
Africa,,3/6/2021,-0.358765494
Africa,,3/7/2021,-1.703850968
Africa,,3/8/2021,-0.781146173
Africa,,3/9/2021,-0.555481688
Africa,,3/10/2021,-1.824645942
Africa,,3/11/2021,2.340896757
Africa,,3/12/2021,8.203214259
Africa,,3/13/2021,5.340357401
Africa,,3/14/2021,7.348534788
Africa,,3/15/2021,5.351827599
Africa,,3/16/2021,6.876829141
Africa,,3/17/2021,8.703199354
Africa,,3/18/2021,-1.622357578
Africa,,3/19/2021,0.633535126
Africa,,3/20/2021,-1.416244081
Africa,,3/21/2021,-1.180690271
Africa,,3/22/2021,1.686726564
Africa,,3/23/2021,-0.496233077
Africa,,3/24/2021,-1.766195865
Africa,,3/25/2021,5.643692729
Africa,,3/26/2021,9.681029659
Africa,,3/27/2021,11.78827709
Africa,,3/28/2021,10.97349132
Africa,,3/29/2021,9.328721069
Africa,,3/30/2021,11.57784452
Africa,,3/31/2021,14.53355568
Africa,,4/1/2021,26.01734766
Africa,,4/2/2021,9.716836735
Africa,,4/3/2021,8.456737553
Africa,,4/4/2021,9.226618476
Africa,,4/5/2021,8.484440322
Africa,,4/6/2021,6.654313723
Africa,,4/7/2021,2.912027407
Africa,,4/8/2021,-13.77593452
Africa,,4/9/2021,-9.137622358
Africa,,4/10/2021,-7.296891848
Africa,,4/11/2021,-7.629300803
Africa,,4/12/2021,-6.043994659
Africa,,4/13/2021,-5.446776541
Africa,,4/14/2021,-1.564617762
Africa,,4/15/2021,-0.156101275
Africa,,4/16/2021,0.002558919
Africa,,4/17/2021,3.418544085
Africa,,4/18/2021,2.728339157
Africa,,4/19/2021,-0.259306355
Africa,,4/20/2021,-0.423350052
Africa,,4/21/2021,-5.604270841
Africa,,4/22/2021,-0.821130771
Africa,,4/23/2021,-0.075486182
Africa,,4/24/2021,-8.448448693
Africa,,4/25/2021,-7.782225387
Africa,,4/26/2021,-8.571857111
Africa,,4/27/2021,-9.542807984
Africa,,4/28/2021,-10.16454692
Africa,,4/29/2021,-6.146669059
Africa,,4/30/2021,-9.546612719
Africa,,5/1/2021,-8.746044251
Africa,,5/2/2021,-13.64907329
Africa,,5/3/2021,-10.71389512
Africa,,5/4/2021,-13.20000551
Africa,,5/5/2021,-10.65660162
Africa,,5/6/2021,-18.17697665
Africa,,5/7/2021,-16.06200014
Africa,,5/8/2021,-15.92748131
Africa,,5/9/2021,-6.081445731
Africa,,5/10/2021,-4.767956393
Africa,,5/11/2021,-1.418000508
Africa,,5/12/2021,-1.686647111
Africa,,5/13/2021,-2.663595854
Africa,,5/14/2021,-3.156936153
Africa,,5/15/2021,1.331453634
Africa,,5/16/2021,-8.629266611
Africa,,5/17/2021,-11.66294194
Africa,,5/18/2021,-5.917884123
Africa,,5/19/2021,-3.49116264
Africa,,5/20/2021,5.390669204
Africa,,5/21/2021,10.63455578
Africa,,5/22/2021,14.36423284
Africa,,5/23/2021,21.80655131
Africa,,5/24/2021,25.97783157
Africa,,5/25/2021,10.44188396
Africa,,5/26/2021,15.27462742
Africa,,5/27/2021,12.39526901
Africa,,5/28/2021,12.31800796
Africa,,5/29/2021,9.960350835
Africa,,5/30/2021,4.652672262
Africa,,5/31/2021,8.720527046
Africa,,6/1/2021,23.13046444
Africa,,6/2/2021,15.25478078
Africa,,6/3/2021,18.43933648
Africa,,6/4/2021,18.89600471
Africa,,6/5/2021,17.03179633
Africa,,6/6/2021,30.39482401
Africa,,6/7/2021,20.25594004
Africa,,6/8/2021,17.53263921
Africa,,6/9/2021,24.11285631
Africa,,6/10/2021,28.28353193
Africa,,6/11/2021,29.61823604
Africa,,6/12/2021,37.65492613
Africa,,6/13/2021,31.86712213
Africa,,6/14/2021,39.9602188
Africa,,6/15/2021,43.06143217
Africa,,6/16/2021,44.03154645
Africa,,6/17/2021,40.34277113
Africa,,6/18/2021,37.25130033
Africa,,6/19/2021,30.50334461
Africa,,6/20/2021,31.38172726
Africa,,6/21/2021,32.31483455
Africa,,6/22/2021,27.95777021
Africa,,6/23/2021,25.5663087
Africa,,6/24/2021,24.76054713
Africa,,6/25/2021,29.41472658
Africa,,6/26/2021,33.91151822
Africa,,6/27/2021,31.42463155
Africa,,6/28/2021,26.65377776
Africa,,6/29/2021,27.30171919
Africa,,6/30/2021,25.8911619
Africa,,7/1/2021,26.54645766
Africa,,7/2/2021,23.0710161
Africa,,7/3/2021,20.86741377
Africa,,7/4/2021,20.19664908
Africa,,7/5/2021,21.1228057
Africa,,7/6/2021,21.87946734
Africa,,7/7/2021,21.16734095
Africa,,7/8/2021,18.39488178
Africa,,7/9/2021,15.88672307
Africa,,7/10/2021,12.74925344
Africa,,7/11/2021,12.40199235
Africa,,7/12/2021,12.92047859
Africa,,7/13/2021,10.21912125
Africa,,7/14/2021,7.86198134
Africa,,7/15/2021,6.432576517
Africa,,7/16/2021,3.387007617
Africa,,7/17/2021,0.20042149
Africa,,7/18/2021,-0.776267101
Africa,,7/19/2021,-4.265513856
Africa,,7/20/2021,-6.557831416
Africa,,7/21/2021,-10.23038571
Africa,,7/22/2021,-13.87212234
Albania,ALB,3/21/2020,0
Albania,ALB,3/22/2020,11.9047619
Albania,ALB,3/23/2020,8.163265306
Albania,ALB,3/24/2020,51.11111111
Albania,ALB,3/25/2020,85.10638298
Albania,ALB,3/26/2020,168.2926829
Albania,ALB,3/27/2020,213.5135135
Albania,ALB,3/28/2020,218.4210526
Albania,ALB,3/29/2020,161.7021277
Albania,ALB,3/30/2020,124.5283019
Albania,ALB,3/31/2020,76.47058824
Albania,ALB,4/1/2020,29.88505747
Albania,ALB,4/2/2020,-6.363636364
Albania,ALB,4/3/2020,1.724137931
Albania,ALB,4/4/2020,12.39669421
Albania,ALB,4/5/2020,21.13821138
Albania,ALB,4/6/2020,29.41176471
Albania,ALB,4/7/2020,16.66666667
Albania,ALB,4/8/2020,24.77876106
Albania,ALB,4/9/2020,28.15533981
Albania,ALB,4/10/2020,-5.084745763
Albania,ALB,4/11/2020,-26.47058824
Albania,ALB,4/12/2020,-42.95302013
Albania,ALB,4/13/2020,-41.55844156
Albania,ALB,4/14/2020,-34.28571429
Albania,ALB,4/15/2020,-33.33333333
Albania,ALB,4/16/2020,-17.42424242
Albania,ALB,4/17/2020,9.821428571
Albania,ALB,4/18/2020,15
Albania,ALB,4/19/2020,36.47058824
Albania,ALB,4/20/2020,30
Albania,ALB,4/21/2020,45.65217391
Albania,ALB,4/22/2020,48.93617021
Albania,ALB,4/23/2020,33.02752294
Albania,ALB,4/24/2020,13.00813008
Albania,ALB,4/25/2020,42.60869565
Albania,ALB,4/26/2020,41.37931034
Albania,ALB,4/27/2020,29.91452991
Albania,ALB,4/28/2020,5.223880597
Albania,ALB,4/29/2020,-5.714285714
Albania,ALB,4/30/2020,-24.13793103
Albania,ALB,5/1/2020,-25.17985612
Albania,ALB,5/2/2020,-53.04878049
Albania,ALB,5/3/2020,-57.92682927
Albania,ALB,5/4/2020,-55.92105263
Albania,ALB,5/5/2020,-50.35460993
Albania,ALB,5/6/2020,-50
Albania,ALB,5/7/2020,-37.27272727
Albania,ALB,5/8/2020,-34.61538462
Albania,ALB,5/9/2020,-12.98701299
Albania,ALB,5/10/2020,5.797101449
Albania,ALB,5/11/2020,2.985074627
Albania,ALB,5/12/2020,-20
Albania,ALB,5/13/2020,-27.27272727
Albania,ALB,5/14/2020,-18.84057971
Albania,ALB,5/15/2020,-2.941176471
Albania,ALB,5/16/2020,14.92537313
Albania,ALB,5/17/2020,6.849315068
Albania,ALB,5/18/2020,10.14492754
Albania,ALB,5/19/2020,30.35714286
Albania,ALB,5/20/2020,75
Albania,ALB,5/21/2020,26.78571429
Albania,ALB,5/22/2020,-1.515151515
Albania,ALB,5/23/2020,-27.27272727
Albania,ALB,5/24/2020,-33.33333333
Albania,ALB,5/25/2020,-26.31578947
Albania,ALB,5/26/2020,9.589041096
Albania,ALB,5/27/2020,2.380952381
Albania,ALB,5/28/2020,50.70422535
Albania,ALB,5/29/2020,81.53846154
Albania,ALB,5/30/2020,137.5
Albania,ALB,5/31/2020,167.3076923
Albania,ALB,6/1/2020,148.2142857
Albania,ALB,6/2/2020,68.75
Albania,ALB,6/3/2020,55.81395349
Albania,ALB,6/4/2020,13.08411215
Albania,ALB,6/5/2020,-4.237288136
Albania,ALB,6/6/2020,-17.29323308
Albania,ALB,6/7/2020,-21.58273381
Albania,ALB,6/8/2020,-13.66906475
Albania,ALB,6/9/2020,0
Albania,ALB,6/10/2020,17.1641791
Albania,ALB,6/11/2020,55.37190083
Albania,ALB,6/12/2020,80.53097345
Albania,ALB,6/13/2020,110.9090909
Albania,ALB,6/14/2020,152.293578
Albania,ALB,6/15/2020,172.5
Albania,ALB,6/16/2020,176.2962963
Albania,ALB,6/17/2020,142.6751592
Albania,ALB,6/18/2020,114.3617021
Albania,ALB,6/19/2020,106.8627451
Albania,ALB,6/20/2020,84.05172414
Albania,ALB,6/21/2020,60.36363636
Albania,ALB,6/22/2020,23.85321101
Albania,ALB,6/23/2020,0.536193029
Albania,ALB,6/24/2020,2.887139108
Albania,ALB,6/25/2020,0.248138958
Albania,ALB,6/26/2020,2.132701422
Albania,ALB,6/27/2020,2.81030445
Albania,ALB,6/28/2020,-0.22675737
Albania,ALB,6/29/2020,16.2962963
Albania,ALB,6/30/2020,30.13333333
Albania,ALB,7/1/2020,18.87755102
Albania,ALB,7/2/2020,16.33663366
Albania,ALB,7/3/2020,12.0649652
Albania,ALB,7/4/2020,11.38952164
Albania,ALB,7/5/2020,11.59090909
Albania,ALB,7/6/2020,5.732484076
Albania,ALB,7/7/2020,3.073770492
Albania,ALB,7/8/2020,12.87553648
Albania,ALB,7/9/2020,11.91489362
Albania,ALB,7/10/2020,8.902691511
Albania,ALB,7/11/2020,12.88343558
Albania,ALB,7/12/2020,14.25661914
Albania,ALB,7/13/2020,21.8875502
Albania,ALB,7/14/2020,25.04970179
Albania,ALB,7/15/2020,22.81368821
Albania,ALB,7/16/2020,26.04562738
Albania,ALB,7/17/2020,19.39163498
Albania,ALB,7/18/2020,15.39855072
Albania,ALB,7/19/2020,13.36898396
Albania,ALB,7/20/2020,-1.153212521
Albania,ALB,7/21/2020,-0.953895072
Albania,ALB,7/22/2020,-6.191950464
Albania,ALB,7/23/2020,-7.239819005
Albania,ALB,7/24/2020,5.732484076
Albania,ALB,7/25/2020,-1.25588697
Albania,ALB,7/26/2020,5.817610063
Albania,ALB,7/27/2020,18.16666667
Albania,ALB,7/28/2020,13.48314607
Albania,ALB,7/29/2020,23.26732673
Albania,ALB,7/30/2020,18.86178862
Albania,ALB,7/31/2020,6.325301205
Albania,ALB,8/1/2020,20.66772655
Albania,ALB,8/2/2020,12.33283804
Albania,ALB,8/3/2020,4.37235543
Albania,ALB,8/4/2020,6.506364922
Albania,ALB,8/5/2020,4.953145917
Albania,ALB,8/6/2020,12.03830369
Albania,ALB,8/7/2020,23.93767705
Albania,ALB,8/8/2020,15.81027668
Albania,ALB,8/9/2020,17.98941799
Albania,ALB,8/10/2020,23.78378378
Albania,ALB,8/11/2020,22.9747676
Albania,ALB,8/12/2020,18.36734694
Albania,ALB,8/13/2020,16.60561661
Albania,ALB,8/14/2020,10.4
Albania,ALB,8/15/2020,12.05915813
Albania,ALB,8/16/2020,8.632286996
Albania,ALB,8/17/2020,5.131004367
Albania,ALB,8/18/2020,5.615550756
Albania,ALB,8/19/2020,7.219827586
Albania,ALB,8/20/2020,4.293193717
Albania,ALB,8/21/2020,3.726708075
Albania,ALB,8/22/2020,3.045685279
Albania,ALB,8/23/2020,8.049535604
Albania,ALB,8/24/2020,14.84942887
Albania,ALB,8/25/2020,12.98568507
Albania,ALB,8/26/2020,12.06030151
Albania,ALB,8/27/2020,12.04819277
Albania,ALB,8/28/2020,7.385229541
Albania,ALB,8/29/2020,-1.083743842
Albania,ALB,8/30/2020,-8.978032474
Albania,ALB,8/31/2020,-17.90235081
Albania,ALB,9/1/2020,-23.34841629
Albania,ALB,9/2/2020,-28.16143498
Albania,ALB,9/3/2020,-31.81003584
Albania,ALB,9/4/2020,-28.2527881
Albania,ALB,9/5/2020,-18.02788845
Albania,ALB,9/6/2020,-8.184679958
Albania,ALB,9/7/2020,-1.651982379
Albania,ALB,9/8/2020,11.80637544
Albania,ALB,9/9/2020,21.84769039
Albania,ALB,9/10/2020,33.50854139
Albania,ALB,9/11/2020,36.52849741
Albania,ALB,9/12/2020,31.59173755
Albania,ALB,9/13/2020,25.48571429
Albania,ALB,9/14/2020,24.74804031
Albania,ALB,9/15/2020,18.1626188
Albania,ALB,9/16/2020,13.93442623
Albania,ALB,9/17/2020,7.086614173
Albania,ALB,9/18/2020,-0.189753321
Albania,ALB,9/19/2020,-3.878116343
Albania,ALB,9/20/2020,-6.010928962
Albania,ALB,9/21/2020,-8.886894075
Albania,ALB,9/22/2020,-11.17068811
Albania,ALB,9/23/2020,-12.67985612
Albania,ALB,9/24/2020,-10.56985294
Albania,ALB,9/25/2020,-7.604562738
Albania,ALB,9/26/2020,-10.95100865
Albania,ALB,9/27/2020,-15.31007752
Albania,ALB,9/28/2020,-15.66502463
Albania,ALB,9/29/2020,-14.28571429
Albania,ALB,9/30/2020,-11.22554068
Albania,ALB,10/1/2020,-9.044193217
Albania,ALB,10/2/2020,-5.349794239
Albania,ALB,10/3/2020,3.991370011
Albania,ALB,10/4/2020,15.2173913
Albania,ALB,10/5/2020,19.04205607
Albania,ALB,10/6/2020,23.23943662
Albania,ALB,10/7/2020,25.40603248
Albania,ALB,10/8/2020,23.50282486
Albania,ALB,10/9/2020,19.67391304
Albania,ALB,10/10/2020,15.56016598
Albania,ALB,10/11/2020,12.51241311
Albania,ALB,10/12/2020,13.83709519
Albania,ALB,10/13/2020,12.76190476
Albania,ALB,10/14/2020,13.32099907
Albania,ALB,10/15/2020,20.12808783
Albania,ALB,10/16/2020,30.33605813
Albania,ALB,10/17/2020,38.50987433
Albania,ALB,10/18/2020,46.16063548
Albania,ALB,10/19/2020,53.44827586
Albania,ALB,10/20/2020,60.38851351
Albania,ALB,10/21/2020,62.69387755
Albania,ALB,10/22/2020,55.21706017
Albania,ALB,10/23/2020,43.20557491
Albania,ALB,10/24/2020,35.06156837
Albania,ALB,10/25/2020,26.93236715
Albania,ALB,10/26/2020,17.69662921
Albania,ALB,10/27/2020,9.426013691
Albania,ALB,10/28/2020,4.96738585
Albania,ALB,10/29/2020,1.324828263
Albania,ALB,10/30/2020,1.119221411
Albania,ALB,10/31/2020,-3.214971209
Albania,ALB,11/1/2020,-2.71170314
Albania,ALB,11/2/2020,-0.811455847
Albania,ALB,11/3/2020,4.667949952
Albania,ALB,11/4/2020,8.030592734
Albania,ALB,11/5/2020,16.51331719
Albania,ALB,11/6/2020,23.9653513
Albania,ALB,11/7/2020,40.30738721
Albania,ALB,11/8/2020,46.89486553
Albania,ALB,11/9/2020,54.37921078
Albania,ALB,11/10/2020,55.86206897
Albania,ALB,11/11/2020,54.91150442
Albania,ALB,11/12/2020,45.05403159
Albania,ALB,11/13/2020,35.52018634
Albania,ALB,11/14/2020,24.66431095
Albania,ALB,11/15/2020,20.6391478
Albania,ALB,11/16/2020,15.36783042
Albania,ALB,11/17/2020,13.03834808
Albania,ALB,11/18/2020,15.28134819
Albania,ALB,11/19/2020,26.41833811
Albania,ALB,11/20/2020,36.29332569
Albania,ALB,11/21/2020,40.67460317
Albania,ALB,11/22/2020,36.06512141
Albania,ALB,11/23/2020,38.44906782
Albania,ALB,11/24/2020,35.02087683
Albania,ALB,11/25/2020,26.53617443
Albania,ALB,11/26/2020,12.80598368
Albania,ALB,11/27/2020,0.588482556
Albania,ALB,11/28/2020,-7.435019142
Albania,ALB,11/29/2020,-1.35875076
Albania,ALB,11/30/2020,-9.718969555
Albania,ALB,12/1/2020,-8.890606881
Albania,ALB,12/2/2020,-6.500881144
Albania,ALB,12/3/2020,-1.527024312
Albania,ALB,12/4/2020,5.662348517
Albania,ALB,12/5/2020,16.63038746
Albania,ALB,12/6/2020,10.25904605
Albania,ALB,12/7/2020,18.91482923
Albania,ALB,12/8/2020,15.01909207
Albania,ALB,12/9/2020,14.53403141
Albania,ALB,12/10/2020,13.44623546
